編集区分,新規変更区分名称,取引先区分コード,取引先区分名,取引先コード,社内取引部門表示コード,社内取引部門名（略）,適格請求書発行事業者登録番号,企業コード,企業名（略）,得意先フラグ,需要家フラグ,出荷先フラグ,仕入先フラグ,入荷元フラグ,請求先フラグ,支払先フラグ,諸口取引先フラグ,取引先名１,取引先名２,取引先名（略）,取引先名（カナ）,取引先名（英字）,休日パターンコード,休日パターン名,国コード,国名称,取引先地域分類値コード,取引先地域分類値,郵便番号,住所１,住所２,住所３,ＴＥＬ,ＦＡＸ,取引開始日付,取引終了日付,備考,分類値コード１,分類値１,分類値コード２,分類値２,分類値コード３,分類値３,分類値コード４,分類値４,分類値コード５,分類値５,分類値コード６,分類値６,分類値コード７,分類値７,分類値コード８,分類値８,分類値コード９,分類値９,分類値コード１０,分類値１０,使用不可フラグ,取引先所在地区分,取引先所在地区分名,国内取引フラグ,外為取引フラグ,通貨コード,消費税端数計算区分,消費税計算単位区分,取引金額端数処理区分,承認申請状況区分名,承認申請番号,承認申請日付,承認申請者名,承認申請部門名（略）,登録者名,登録日時,更新者名,更新日時,得意先担当者コード,得意先担当者名,得意先担当部門表示コード,得意先担当部門名（略）,得意先先方担当者名,得意先先方担当者ＭＡＩＬ,得意先先方担当者ＴＥＬ,得意先分類値コード１,得意先分類値１,得意先分類値コード２,得意先分類値２,得意先分類値コード３,得意先分類値３,得意先分類値コード４,得意先分類値４,得意先分類値コード５,得意先分類値５,得意先備考,得意先ランク分類値コード,得意先ランク分類値,得意先インコタームズ１,得意先インコタームズ２,売上消費税区分,売上消費税計算区分,得意先貿易輸送手段区分,得意先貿易輸送手段区分名,検収リードタイム,請求案内伝票値引表示フラグ,納品書金額表示フラグ,輸送手段コード１,輸送手段名１,輸送手段コード２,輸送手段名２,倉庫コード１,倉庫名（略）１,倉庫１配送リードタイム（輸送１）,倉庫１配送リードタイム（輸送２）,倉庫コード２,倉庫名（略）２,倉庫２配送リードタイム（輸送１）,倉庫２配送リードタイム（輸送２）,倉庫コード３,倉庫名（略）３,倉庫３配送リードタイム（輸送１）,倉庫３配送リードタイム（輸送２）,倉庫コード４,倉庫名（略）４,倉庫４配送リードタイム（輸送１）,倉庫４配送リードタイム（輸送２）,倉庫コード５,倉庫名（略）５,倉庫５配送リードタイム（輸送１）,倉庫５配送リードタイム（輸送２）,仕入先担当者コード,仕入先担当者名,仕入先担当部門表示コード,仕入先担当部門名（略）,仕入先先方担当者名,仕入先先方担当者ＭＡＩＬ,仕入先先方担当者ＴＥＬ,仕入先分類値コード１,仕入先分類値１,仕入先分類値コード２,仕入先分類値２,仕入先分類値コード３,仕入先分類値３,仕入先分類値コード４,仕入先分類値４,仕入先分類値コード５,仕入先分類値５,仕入先備考,仕入先ランク分類値コード,仕入先ランク分類値,仕入先インコタームズ１,仕入先インコタームズ２,仕入消費税区分,仕入消費税計算区分,仕入先貿易輸送手段区分,仕入先貿易輸送手段区分名,下請事業者フラグ,支払通知書出力内容,預り源泉対象初期値フラグ,預り源泉税端数計算区分,支払消費税差額計算フラグ,取込支払消費税差額計算フラグ,共通支払先フラグ,支払書内容確認コメント,支払決済条件行番号,支払決済条件コード,支払決済条件名,支払決済条件名（略）,取引形態区分,支払締区分,支払締名寄フラグ,名寄部門表示コード,名寄部門名（略）,名寄部門基準日付,支払通知書書式区分,支払通知書品目内訳表示フラグ,支払基準金額,支払決済条件使用不可フラグ,分割条件（未満）,分割率（未満）,端数桁数（未満）,端数区分（未満）,分割基準金額（未満）,支払方法コード（未満１）,支払方法名（未満１）,休日考慮区分（未満１）,出金口座コード（未満１）,出金口座名（未満１）,支払方法コード（未満２）,支払方法名（未満２）,休日考慮区分（未満２）,出金口座コード（未満２）,出金口座名（未満２）,分割条件（以上）,分割率（以上）,端数桁数（以上）,端数区分（以上）,分割基準金額（以上）,支払方法コード（以上１）,支払方法名（以上１）,休日考慮区分（以上１）,出金口座コード（以上１）,出金口座名（以上１）,支払方法コード（以上２）,支払方法名（以上２）,休日考慮区分（以上２）,出金口座コード（以上２）,出金口座名（以上２）,振込先金融機関コード,振込先金融機関名,振込先金融機関店舗コード,振込先金融機関店舗名,振込先銀行口座種別区分,振込先銀行口座番号,振込先銀行口座名義人名,振込先銀行口座名義人名（カナ）,先方負担振込手数料フラグ,振込先郵便口座番号,振込先郵便口座名義人名,振込先郵便口座名義人名（カナ）,手形支払サイト,支払手形期日指定月数,支払手形期日指定日,支払手形休日区分,手形種類コード,手形種類名,期日振込サイト,期日指定月数,期日指定日,休日区分,外国送金種類区分,外国送金受取方法区分,外国送金先方負担手数料フラグ,外国送金目的（英字）,外国送金メッセージ（英字）,外国送金受取人名（英字）,外国送金受取人住所（英字）,外国送金受取人口座番号,外国送金支払先銀行名（英字）,外国送金支払先銀行支店名（英字）,外国送金支払先銀行住所（英字）,コルレス先経由銀行名（英字）,コルレス先経由銀行支店名（英字）,コルレス先経由銀行住所（英字）,非コルレス先経由銀行名（英字）,非コルレス先経由銀行支店名（英字）,非コルレス先経由銀行住所（英字）,支払締日,期日サイクル区分（未満１）,期日指定月数（未満１）,期日指定支払日（未満１）,期日指定日数（未満１）,期日サイクル区分（未満２）,期日指定月数（未満２）,期日指定支払日（未満２）,期日指定日数（未満２）,期日サイクル区分（以上１）,期日指定月数（以上１）,期日指定支払日（以上１）,期日指定日数（以上１）,期日サイクル区分（以上２）,期日指定月数（以上２）,期日指定支払日（以上２）,期日指定日数（以上２）
,,00,初期導入,10008429,,,,,,0,0,0,0,0,0,1,0,山田　圭輔,,山田　圭輔,ﾔﾏﾀﾞ ｹｲｽｹ,,,,,,,,,埼玉県川越市西小仙波町2-22-9,,,090-7909-1242,,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220614160657151,小林　孝菜,20220614160657151,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,山田　圭輔,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0017,埼玉りそな,385,川越南,1,4070517,山田圭輔,ﾔﾏﾀﾞｹｲｽｹ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10008430,,,,,,0,0,0,0,0,0,0,0,株式会社良和ハウス,,(株)良和ﾊｳｽ,ﾘｮｳﾜﾊｳｽ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220617124632050,渡邉　悠,20220617124632050,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008431,,,,,,0,0,0,0,0,0,1,0,大塚久記子,,大塚久記子,ｵｵﾂｶｸｷｺ,,,,,,,,,栃木県宇都宮市上戸祭町2834-38,,,,,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220617164100170,小林　孝菜,20220617164100170,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,大塚久記子,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,9900,ゆうちょ,018,〇一八,1,0749469,大塚久記子,ｵｵﾂｶｸｷｺ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10008432,,,,,,0,0,0,0,0,0,0,0,株式会社ＷＡＲＣ,,(株)WARC,ﾀﾞﾌﾞﾘｭｰｴｰｱｰﾙｼｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220620180248300,渡邉　悠,20220620180248300,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008433,,,,,,0,0,0,0,0,0,0,0,積水ハウス不動産中部株式会社長岡賃貸営業所,,積水ﾊｳｽ不動産(中部,ｾｷｽｲﾊｳｽﾌﾄﾞｳｻﾝﾁｭｳﾌﾞｶﾌﾞｼｷｶﾞｲｼｬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220620183149638,渡邉　悠,20220620183149638,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008434,,,,,,0,0,0,0,0,0,1,0,関西電力送配電㈱持子,,関西電力送配電㈱持子,ｶﾝｻｲﾃﾞﾝﾘｮｸｿｳﾊｲﾃﾞﾝ ﾓﾁｺ,,,,,,,,530-0005,大阪府大阪市北区中之島3-6-16,,,078-224-5415,,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220621141813031,小林　孝菜,20220621141813031,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,関西電力送配電㈱持子,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,965,ゆうがお,1,8061197,関西電力送配電㈱,ｶﾝｻｲﾃﾞﾝﾘﾖｸｿｳﾊｲﾃﾞﾝ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10008435,,,,,,0,0,0,0,0,0,1,0,東芝ｴﾚﾍﾞｰﾀ㈱兵庫支店,,東芝ｴﾚﾍﾞｰﾀ㈱兵庫支店,ﾄｳｼﾊﾞｴﾚﾍﾞｰﾀ,,,,,,,,650-0001,兵庫県神戸市中央区加納町4丁目2番1号,,,078-332-3033,,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220621144646678,小林　孝菜,20220621144646678,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,東芝ｴﾚﾍﾞｰﾀ㈱兵庫支店,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,500,神戸営業部,1,7985891,東芝ｴﾚﾍﾞｰﾀ㈱兵庫支店,ﾄｳｼﾊﾞｴﾚﾍﾞ-ﾀ(ｶ)ﾋﾖｳｺﾞｼﾃﾝ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,99,,,,,,,,,,,,,
,,00,初期導入,10008436,,,,,,0,0,0,0,0,0,1,0,兵庫あんしんネット24,,兵庫あんしんネット24,ﾋｮｳｺﾞｱﾝｼﾝﾈｯﾄﾆｼﾞｭｳﾖﾝ,,,,,,,,651-0085,兵庫県神戸市中央区八幡通3-1-14 サンシポートビル3階,,,078-271-8246,078-271-8270,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220621145425834,小林　孝菜,20220621145425834,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,兵庫あんしんネット24,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,410,三宮,1,2287616,兵庫あんしんネット24　会長小田美紀子,ﾋﾖｳｺﾞｱﾝｼﾝﾈﾂﾄﾆｼﾞﾕｳﾖﾝ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10008437,,,,,,0,0,0,0,0,0,1,0,東京センチュリー株式会社,,東京センチュリー㈱,ﾄｳｷｮｳｾﾝﾁｭﾘｰ,,,,,,,,101-0022,東京都千代田区神田練塀町3,,,03-6811-6816,,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220621150041748,小林　孝菜,20220621150041748,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,東京センチュリー株式会社（ネットプロテクションズ）,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,925,東日本,1,6364074,㈱ネットプロテクションズ,ｶ)ﾈﾂﾄﾌﾟﾛﾃｸｼﾖﾝｽﾞ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10008438,,,,,,0,0,0,0,0,0,1,0,有限会社司商事,,有限会社司商事,ﾂｶｻｼｮｳｼﾞ,,,,,,,,222-0013,神奈川県横浜市港北区錦が丘14-20,,,,,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220621155943874,小林　孝菜,20220621155943874,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,有限会社司商事,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,1319,芝信金,061,菊名,1,0005233,有限会社司商事,ﾕ)ﾂｶｻｼﾖｳｼﾞ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10008439,,,,,,0,0,0,0,0,0,1,0,株式会社西原商会関西（姫路営業所）,,㈱西原商会（姫路営業,ﾆｼﾊﾗｼｮｳｶｲ ｶﾝｻｲ ﾋﾒｼﾞｴｲｷﾞｮｳｼｮ,,,,,,,,670-0802,兵庫県姫路市砥堀字丁田173番地1,,,079-264-8888,079-264-8880,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220621160701736,小林　孝菜,20220621160701736,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,株式会社西原商会関西（姫路営業所）,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0562,みなと,454,野里,1,3541432,株式会社西原商会関西　姫路営業所,ｶ)ﾆｼﾊﾗｼﾖｳｶｲｶﾝｻｲﾋﾒｼﾞｴｲｷﾞﾖｳｼﾖ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10008440,,,,,,0,0,0,0,0,0,1,0,株式会社松本土地建物,,株式会社松本土地建物,ﾏﾂﾓﾄﾄﾁﾀﾃﾓﾉ,,,,,,,,,埼玉県さいたま市浦和区仲町2丁目9-2-402,,,048-824-7713,,20220601,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,小林　孝菜,20220621161332407,小林　孝菜,20220621161332407,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,株式会社松本土地建物,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,541,浦和,1,1704500,株式会社松本土地建物,ｶ)ﾏﾂﾓﾄﾄﾁﾀﾃﾓﾉ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10008441,,,,,,0,0,0,0,0,0,0,0,武蔵野大学地域交流推進室,,武蔵野大学(地域交流,ﾑｻｼﾉﾀﾞｲｶﾞｸﾁｲｷｺｳﾘｭｳｽｲｼﾝｼﾂ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220621172352230,渡邉　悠,20220621172352230,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008442,,,,,,0,0,0,0,0,0,0,0,有限会社さくらハウジング,,(有)さくらﾊｳｼﾞﾝｸﾞ,ｻｸﾗﾊｳｼﾞﾝｸﾞ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220623163051874,渡邉　悠,20220623163051874,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008443,,,,,,0,0,0,0,0,0,0,0,株式会社守屋住宅指扇店,,(株)守屋住宅指扇店,ﾓﾘﾔｼﾞｭｳﾀｸ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220623172416650,渡邉　悠,20220623172416650,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008444,,,,,,0,0,0,0,0,0,0,0,株式会社アルシュ・コーポレーション,,(株)ｱﾙｼｭｺｰﾎﾟﾚｰｼｮﾝ,ｱﾙｼｭｺｰﾎﾟﾚｰｼｮﾝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220623174212397,渡邉　悠,20220623174212397,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008445,,,,,,0,0,0,0,0,0,0,0,青山エステート株式会社,,青山ｴｽﾃｰﾄ(株),ｱｵﾔﾏｴｽﾃｰﾄ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220624095621441,渡邉　悠,20220624095621441,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008446,,,,,,0,0,0,0,0,0,1,0,㈱ｼﾞｬｽﾃｨ(代沢),,㈱ｼﾞｬｽﾃｨ(代沢),ｼﾞｬｽﾃｨ,,,,,,,,,新宿区西新宿5-25-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,宇野　修平,20220704165648632,宇野　修平,20220704165648632,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,㈱ｼﾞｬｽﾃｨ,0,1,0,0,0,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,1310,さわやか信金,112,新宿西,1,1062233,株式会社ｼﾞｬｽﾃｨ,ｶ)ｼﾞﾔｽﾃｲ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10008447,,,,,,0,0,0,0,0,0,0,0,株式会社アスヴェル,,(株)ｱｽｳﾞｪﾙ,ｱｽｳﾞｪﾙ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220705144556393,渡邉　悠,20220705144556393,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008448,,,,,,0,0,0,0,0,0,0,0,株式会社ブルームソリューションズ,,(株)ﾌﾞﾙｰﾑｿﾘｭｰｼｮﾝｽﾞ,ﾌﾞﾙｰﾑｿﾘｭｰｼｮﾝｽﾞ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,渡邉　悠,20220711140029961,渡邉　悠,20220711140029961,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10008449,,,,,,0,0,0,0,0,0,1,0,ﾀﾞｲﾄﾛﾝ㈱M&Sｶﾝﾊﾟﾆｰ,,ﾀﾞｲﾄﾛﾝ㈱M&Sｶﾝﾊﾟﾆｰ,ﾀﾞｲﾄﾛﾝ(ｶ)ｴﾑｱﾝﾄﾞｴｽｶﾝﾊﾟﾆ-,,,,,,,,460-0008,愛知県名古屋市中区栄3-10-22,東朋ﾋﾞﾙ3F,,052-249-3005,052-263-3011,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,宇野　修平,20220713113955516,宇野　修平,20220713113955516,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,ﾀﾞｲﾄﾛﾝ㈱M&Sｶﾝﾊﾟﾆｰ,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,507,堂島,2,0150893,ﾀﾞｲﾄﾛﾝ(ｶ)ｴﾑｱﾝﾄﾞｴｽｶﾝﾊﾟﾆ-,ﾀﾞｲﾄﾛﾝ(ｶ)ｴﾑｱﾝﾄﾞｴｽｶﾝﾊﾟﾆ-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,99,,,,,,,,,,,,,
,,00,初期導入,10008450,,,,,,0,0,0,0,0,0,1,0,㈱ﾋﾟｭｱﾎｰﾑｽﾞ,,㈱ﾋﾟｭｱﾎｰﾑｽﾞ,ﾋﾟｭｱﾎｰﾑｽﾞ,,,,,,,,,埼玉県川口市芝1-14-3,,,048-267-2111,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,大澤　享子,20220713185829782,青木　友香里,20221003130651293,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,㈱ﾋﾟｭｱﾎｰﾑｽﾞ,0,1,0,0,1,,1,001,当月締翌月未払,当月締翌月未払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,1352,瀧野川信金,020,芝伊刈,1,0015320,ｶ)ﾋﾟｭｱﾎｰﾑｽﾞ,ｶ)ﾋﾟﾕｱﾎ-ﾑｽﾞ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,99,,,,,,,,,,,,,
